datetime,epoch_ms,ts_millis,mpu_id,ax,ay,az,gx,gy,gz,source_file
2026-05-20 13:22:33.194,1166892650.0,236194.0,1.0,0.91748,-0.24463,0.76074,-28.511,43.618,-5.832,imu_2026-05-20(saldina).csv
2026-05-20 13:22:33.194,1166892650.0,236194.0,2.0,1.04102,-0.02026,0.30176,-6.366,6.733,-4.725,imu_2026-05-20(saldina).csv
2026-05-20 13:22:33.394,1166892850.0,236394.0,1.0,0.75781,-0.05811,0.95923,6.336,32.679,-11.565,imu_2026-05-20(saldina).csv
2026-05-20 13:22:33.394,1166892850.0,236394.0,2.0,0.89087,0.00122,0.35864,1.42,21.809,-15.046,imu_2026-05-20(saldina).csv
2026-05-20 13:22:33.594,1166893050.0,236594.0,1.0,0.64624,-0.02393,0.88843,-4.832,16.817,-8.55,imu_2026-05-20(saldina).csv
2026-05-20 13:22:33.594,1166893050.0,236594.0,2.0,0.84424,0.00342,0.47046,-3.557,3.458,-5.527,imu_2026-05-20(saldina).csv
2026-05-20 13:22:33.794,1166893250.0,236794.0,1.0,0.53955,0.09668,0.96655,-23.893,-1.542,12.664,imu_2026-05-20(saldina).csv
2026-05-20 13:22:33.794,1166893250.0,236794.0,2.0,0.89038,0.00732,0.40063,-12.557,-1.153,12.511,imu_2026-05-20(saldina).csv
2026-05-20 13:22:34.994,1166894450.0,236994.0,1.0,0.65283,-0.13672,0.93286,-23.275,-26.191,12.794,imu_2026-05-20(saldina).csv
2026-05-20 13:22:34.994,1166894450.0,236994.0,2.0,0.91528,-0.08325,0.44849,-7.489,-1.092,5.107,imu_2026-05-20(saldina).csv
2026-05-20 13:22:37.256,1166896712.0,240256.0,1.0,0.71191,-0.18018,0.83276,-0.817,1.412,-2.26,imu_2026-05-20(saldina).csv
2026-05-20 13:22:37.256,1166896712.0,240256.0,2.0,0.91919,-0.12085,0.39575,-6.74,2.344,0.611,imu_2026-05-20(saldina).csv
2026-05-20 13:22:37.456,1166896912.0,240456.0,1.0,0.68701,-0.17554,0.85132,1.527,1.412,-0.664,imu_2026-05-20(saldina).csv
2026-05-20 13:22:37.456,1166896912.0,240456.0,2.0,0.92334,-0.09253,0.37866,0.183,-0.229,-0.55,imu_2026-05-20(saldina).csv
2026-05-20 13:22:37.656,1166897112.0,240656.0,1.0,0.70093,-0.18506,0.86255,-1.634,1.679,-1.145,imu_2026-05-20(saldina).csv
2026-05-20 13:22:37.656,1166897112.0,240656.0,2.0,0.927,-0.10449,0.38892,-1.855,0.809,0.099,imu_2026-05-20(saldina).csv
2026-05-20 13:22:38.089,1166897545.0,241089.0,1.0,0.69678,-0.18384,0.84814,-2.489,0.794,-0.046,imu_2026-05-20(saldina).csv
2026-05-20 13:22:38.089,1166897545.0,241089.0,2.0,0.92188,-0.09888,0.39551,-2.634,0.267,0.168,imu_2026-05-20(saldina).csv
2026-05-20 13:22:38.289,1166897745.0,241289.0,1.0,0.70044,-0.1853,0.8501,1.954,2.916,-0.954,imu_2026-05-20(saldina).csv
2026-05-20 13:22:38.289,1166897745.0,241289.0,2.0,0.93335,-0.10962,0.38477,-6.603,0.595,0.794,imu_2026-05-20(saldina).csv
2026-05-20 13:22:38.489,1166897945.0,241489.0,1.0,0.69263,-0.18066,0.84253,-0.206,2.237,-1.237,imu_2026-05-20(saldina).csv
2026-05-20 13:22:38.489,1166897945.0,241489.0,2.0,0.91675,-0.11694,0.38867,-5.229,-0.756,-0.183,imu_2026-05-20(saldina).csv
2026-05-20 13:22:38.689,1166898145.0,241689.0,1.0,0.72168,-0.19873,0.854,-0.031,-1.924,1.29,imu_2026-05-20(saldina).csv
2026-05-20 13:22:38.689,1166898145.0,241689.0,2.0,0.85693,-0.17358,0.34741,53.435,0.901,-2.198,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.889,1166899345.0,241889.0,1.0,0.74292,-0.2478,0.65698,105.641,-24.832,30.061,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.889,1166899345.0,241889.0,2.0,0.80713,0.12134,0.31299,87.29,9.832,-50.282,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.089,1166898545.0,242089.0,1.0,0.77881,0.07422,0.98364,-19.885,35.641,-30.863,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.089,1166898545.0,242089.0,2.0,0.94067,0.13599,0.46167,-24.466,0.687,7.244,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.289,1166898745.0,242289.0,1.0,0.64038,-0.09766,0.89258,-37.496,13.351,-5.275,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.289,1166898745.0,242289.0,2.0,0.948,0.03442,0.48047,-6.557,1.817,15.58,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.489,1166898945.0,242489.0,1.0,0.76807,-0.04321,0.81323,-17.878,-8.206,2.214,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.489,1166898945.0,242489.0,2.0,0.8584,0.02466,0.46924,-12.725,12.191,6.519,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.689,1166899145.0,242689.0,1.0,0.6936,-0.22021,0.91919,4.344,9.939,17.26,imu_2026-05-20(saldina).csv
2026-05-20 13:22:39.689,1166899145.0,242689.0,2.0,0.93799,-0.08716,0.49536,-8.763,-10.695,9.023,imu_2026-05-20(saldina).csv
2026-05-20 13:22:40.889,1166900345.0,242889.0,1.0,0.80737,-0.16235,0.75952,-8.45,3.16,6.45,imu_2026-05-20(saldina).csv
2026-05-20 13:22:40.889,1166900345.0,242889.0,2.0,0.94727,-0.08496,0.37012,-13.496,-3.962,5.382,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.844,1166906300.0,248844.0,1.0,0.69751,-0.08008,0.78662,16.0,61.985,-9.344,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.844,1166906300.0,248844.0,2.0,0.78638,0.43555,0.66406,-59.389,55.122,-57.061,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.044,1166905500.0,249044.0,1.0,0.4292,-0.21118,0.80493,4.061,33.137,36.679,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.044,1166905500.0,249044.0,2.0,0.27954,0.12427,0.54419,76.626,106.473,23.191,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.244,1166905700.0,249244.0,1.0,0.30566,-0.05249,0.96582,-15.71,-8.588,7.824,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.244,1166905700.0,249244.0,2.0,0.46875,0.28223,0.68066,-50.901,-50.809,30.626,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.444,1166905900.0,249444.0,1.0,0.52417,-0.16919,0.87134,-1.847,-54.389,-17.786,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.444,1166905900.0,249444.0,2.0,1.99994,0.40918,1.55566,-120.718,-96.962,83.656,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.706,1166906162.0,249706.0,1.0,1.99994,-0.20337,0.86255,-11.733,31.947,-31.038,imu_2026-05-20(saldina).csv
2026-05-20 13:22:46.706,1166906162.0,249706.0,2.0,1.55322,-0.14673,0.67041,53.168,31.145,-6.099,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.906,1166907362.0,249906.0,1.0,0.53418,-0.05688,0.70386,-2.061,18.74,-11.412,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.906,1166907362.0,249906.0,2.0,0.74951,0.10962,0.29639,-14.061,-15.084,7.534,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.106,1166906562.0,250106.0,1.0,0.97363,-0.11646,0.73047,-7.74,18.382,-4.099,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.106,1166906562.0,250106.0,2.0,0.81519,-0.07739,0.4519,-8.42,3.26,6.023,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.306,1166906762.0,250306.0,1.0,0.77246,-0.00293,0.80981,7.031,5.344,2.573,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.306,1166906762.0,250306.0,2.0,0.99536,0.13257,0.48877,-1.053,5.565,-0.985,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.506,1166906962.0,250506.0,1.0,0.67383,-0.0647,0.89893,-6.634,11.405,-0.809,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.506,1166906962.0,250506.0,2.0,0.82764,0.0979,0.41797,-14.542,-4.168,-2.412,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.706,1166907162.0,250706.0,1.0,0.75952,-0.0708,0.82324,-12.107,-1.145,-4.802,imu_2026-05-20(saldina).csv
2026-05-20 13:22:47.706,1166907162.0,250706.0,2.0,0.92236,0.03857,0.479,2.679,-1.237,6.45,imu_2026-05-20(saldina).csv
2026-05-20 13:22:48.906,1166908362.0,250906.0,1.0,0.75513,-0.07153,0.79126,-0.947,-2.473,4.702,imu_2026-05-20(saldina).csv
2026-05-20 13:22:48.906,1166908362.0,250906.0,2.0,0.92017,0.03442,0.43457,-3.824,1.168,1.786,imu_2026-05-20(saldina).csv
2026-05-20 13:22:51.127,1166910583.0,254127.0,1.0,0.72388,-0.05493,0.87305,-1.557,5.718,2.511,imu_2026-05-20(saldina).csv
2026-05-20 13:22:51.127,1166910583.0,254127.0,2.0,0.91309,0.08032,0.48511,-1.542,2.977,2.809,imu_2026-05-20(saldina).csv
2026-05-20 13:22:51.327,1166910783.0,254327.0,1.0,0.71997,-0.05151,0.82153,2.611,0.092,1.405,imu_2026-05-20(saldina).csv
2026-05-20 13:22:51.327,1166910783.0,254327.0,2.0,0.87476,0.07397,0.4375,-0.969,1.176,3.252,imu_2026-05-20(saldina).csv
2026-05-20 13:22:51.527,1166910983.0,254527.0,1.0,0.72998,-0.11377,0.83203,-0.504,1.267,1.389,imu_2026-05-20(saldina).csv
2026-05-20 13:22:51.527,1166910983.0,254527.0,2.0,0.91309,0.07959,0.48828,-4.931,0.58,-0.168,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.840,1166912296.0,254840.0,1.0,0.83911,-0.09839,0.83667,7.687,10.511,1.069,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.840,1166912296.0,254840.0,2.0,0.97876,0.06812,0.53589,21.969,16.183,-14.611,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.040,1166911496.0,255040.0,1.0,0.58594,-0.00122,0.87329,1.191,4.74,-1.344,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.040,1166911496.0,255040.0,2.0,0.79663,0.15503,0.40381,-10.679,-2.534,0.817,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.240,1166911696.0,255240.0,1.0,1.04492,-0.09326,0.9248,8.863,32.427,-4.641,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.240,1166911696.0,255240.0,2.0,1.5752,0.07715,0.87012,42.977,54.145,-48.092,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.611,1166912067.0,255611.0,1.0,0.29126,0.07568,1.01929,30.55,42.916,6.046,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.611,1166912067.0,255611.0,2.0,0.41699,0.32129,0.65234,-5.863,49.176,-30.198,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.811,1166912267.0,255811.0,1.0,0.13745,0.12744,1.03638,-2.107,45.595,-12.786,imu_2026-05-20(saldina).csv
2026-05-20 13:22:52.811,1166912267.0,255811.0,2.0,0.2561,0.40063,0.6665,1.336,29.023,-14.947,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.011,1166912467.0,256011.0,1.0,0.10376,0.13354,1.1228,-0.679,13.252,-5.977,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.011,1166912467.0,256011.0,2.0,0.26489,0.42603,0.78516,4.786,-10.977,6.313,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.211,1166912667.0,256211.0,1.0,0.08936,0.14331,1.12988,1.336,15.664,-7.809,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.211,1166912667.0,256211.0,2.0,0.271,0.48169,0.82007,-3.817,-3.519,-0.137,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.411,1166912867.0,256411.0,1.0,0.00806,0.12915,1.11792,0.878,0.466,-2.931,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.411,1166912867.0,256411.0,2.0,0.22021,0.53296,0.88232,-2.229,-5.985,3.687,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.611,1166913067.0,256611.0,1.0,-0.02075,0.13818,1.47729,-2.84,-16.107,-5.573,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.611,1166913067.0,256611.0,2.0,0.38696,0.60693,0.77905,-4.443,-38.824,23.565,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.811,1166913267.0,256811.0,1.0,0.12402,0.18921,1.28516,11.015,-74.908,11.702,imu_2026-05-20(saldina).csv
2026-05-20 13:22:53.811,1166913267.0,256811.0,2.0,0.61157,0.16968,0.2312,1.336,25.023,-14.336,imu_2026-05-20(saldina).csv
2026-05-20 13:22:56.698,1166916154.0,259697.0,1.0,0.45728,0.03296,0.71973,-6.611,17.527,-6.473,imu_2026-05-20(saldina).csv
2026-05-20 13:22:56.698,1166916154.0,259697.0,2.0,0.82642,0.17285,0.47632,-7.84,4.45,3.397,imu_2026-05-20(saldina).csv
2026-05-20 13:22:59.763,1166919219.0,262763.0,1.0,0.56323,-0.01245,0.95801,-10.313,2.573,0.557,imu_2026-05-20(saldina).csv
2026-05-20 13:22:59.763,1166919219.0,262763.0,2.0,0.32886,0.58569,0.7522,48.023,-0.954,-4.137,imu_2026-05-20(saldina).csv
2026-05-20 13:23:02.224,1166921680.0,265224.0,1.0,0.33545,0.30908,1.38013,-6.061,1.733,-1.313,imu_2026-05-20(saldina).csv
2026-05-20 13:23:02.224,1166921680.0,265224.0,2.0,0.43237,0.48242,0.7854,-2.702,-15.756,18.855,imu_2026-05-20(saldina).csv
2026-05-20 13:23:02.424,1166921880.0,265424.0,1.0,0.31348,0.11694,1.16724,-5.099,-90.13,16.412,imu_2026-05-20(saldina).csv
2026-05-20 13:23:02.424,1166921880.0,265424.0,2.0,0.68896,0.1377,0.46948,-25.809,-100.656,80.244,imu_2026-05-20(saldina).csv
2026-05-20 13:23:02.624,1166922080.0,265624.0,1.0,0.57642,0.05664,0.48633,-26.473,-111.84,19.229,imu_2026-05-20(saldina).csv
2026-05-20 13:23:02.624,1166922080.0,265624.0,2.0,0.64795,0.44067,0.51563,32.695,-56.443,45.084,imu_2026-05-20(saldina).csv
2026-05-20 13:23:05.259,1166924715.0,268259.0,1.0,0.31641,0.02075,1.08716,0.351,-104.496,0.672,imu_2026-05-20(saldina).csv
2026-05-20 13:23:05.259,1166924715.0,268259.0,2.0,0.84009,0.37842,0.2688,-69.824,-83.015,75.168,imu_2026-05-20(saldina).csv
2026-05-20 13:23:05.459,1166924915.0,268459.0,1.0,1.99994,-0.32983,1.27563,-51.214,18.634,-55.168,imu_2026-05-20(saldina).csv
2026-05-20 13:23:05.459,1166924915.0,268459.0,2.0,0.93091,-0.05151,0.36816,-1.962,0.328,0.237,imu_2026-05-20(saldina).csv
2026-05-20 13:23:10.547,1166930003.0,273547.0,1.0,0.65942,-0.06982,0.88208,-0.748,1.527,-0.351,imu_2026-05-20(saldina).csv
2026-05-20 13:23:10.547,1166930003.0,273547.0,1.0,0.65942,-0.06982,0.88208,-0.748,1.527,-0.351,imu_2026-05-20(saldina).csv
2026-05-20 13:23:10.547,1166930003.0,273547.0,2.0,0.90869,-0.08423,0.41968,-3.679,-0.733,-0.405,imu_2026-05-20(saldina).csv
2026-05-20 13:23:15.644,1166935100.0,278644.0,1.0,0.61401,-0.02783,0.92383,1.618,2.0,-0.336,imu_2026-05-20(saldina).csv
2026-05-20 13:23:15.644,1166935100.0,278644.0,2.0,0.91797,-0.09204,0.39697,0.252,0.504,1.092,imu_2026-05-20(saldina).csv
2026-05-20 13:23:16.844,1166936300.0,278844.0,1.0,0.59839,-0.03564,0.9314,0.275,2.069,2.229,imu_2026-05-20(saldina).csv
2026-05-20 13:23:16.844,1166936300.0,278844.0,2.0,0.91064,-0.07715,0.42896,-5.16,0.168,0.412,imu_2026-05-20(saldina).csv
2026-05-20 13:23:18.510,1166937966.0,281509.0,1.0,0.61206,-0.05884,0.9375,-0.183,2.557,-0.748,imu_2026-05-20(saldina).csv
2026-05-20 13:23:18.510,1166937966.0,281509.0,2.0,0.90967,-0.07837,0.41797,-4.252,-0.061,0.198,imu_2026-05-20(saldina).csv
2026-05-20 13:23:18.709,1166938165.0,281709.0,1.0,0.61084,-0.04248,0.93604,0.527,2.687,0.115,imu_2026-05-20(saldina).csv
2026-05-20 13:23:18.709,1166938165.0,281709.0,2.0,0.99121,0.20532,0.2002,13.489,-9.053,-11.924,imu_2026-05-20(saldina).csv
2026-05-20 13:23:26.807,1166946263.0,289807.0,1.0,0.66748,0.13989,0.88965,30.176,6.824,-13.71,imu_2026-05-20(saldina).csv
2026-05-20 13:23:26.807,1166946263.0,289807.0,2.0,1.01025,0.1814,0.18335,0.603,-6.13,-1.908,imu_2026-05-20(saldina).csv
2026-05-20 13:23:27.007,1166946463.0,290007.0,1.0,0.67603,0.15356,0.85864,3.748,-0.198,-7.679,imu_2026-05-20(saldina).csv
2026-05-20 13:23:27.007,1166946463.0,290007.0,2.0,0.96924,0.19116,0.1748,-0.824,-2.038,-1.45,imu_2026-05-20(saldina).csv
2026-05-20 13:23:27.207,1166946663.0,290207.0,1.0,0.74854,0.14233,0.80347,3.695,-8.382,-7.847,imu_2026-05-20(saldina).csv
2026-05-20 13:23:27.207,1166946663.0,290207.0,2.0,1.02734,0.13208,0.22998,0.519,14.496,3.847,imu_2026-05-20(saldina).csv
2026-05-20 13:23:27.407,1166946863.0,290407.0,1.0,0.71484,0.12329,0.8269,7.092,20.87,3.489,imu_2026-05-20(saldina).csv
2026-05-20 13:23:27.407,1166946863.0,290407.0,2.0,1.02246,0.14795,0.23804,15.076,4.557,0.237,imu_2026-05-20(saldina).csv
2026-05-20 13:23:27.761,1166947217.0,290761.0,1.0,0.5979,0.23267,0.71094,-14.214,29.618,-6.84,imu_2026-05-20(saldina).csv
2026-05-20 13:23:27.761,1166947217.0,290761.0,2.0,0.9231,0.22339,0.27612,-3.244,6.565,-10.733,imu_2026-05-20(saldina).csv
2026-05-20 13:23:28.961,1166948417.0,290961.0,1.0,0.53198,0.25024,0.98877,-4.321,1.74,1.382,imu_2026-05-20(saldina).csv
2026-05-20 13:23:28.961,1166948417.0,290961.0,2.0,0.94092,0.25488,0.22998,0.878,2.435,6.053,imu_2026-05-20(saldina).csv
2026-05-20 13:23:28.161,1166947617.0,291161.0,1.0,0.60767,0.23657,0.90625,-3.718,-2.046,0.565,imu_2026-05-20(saldina).csv
2026-05-20 13:23:28.161,1166947617.0,291161.0,2.0,0.93994,0.25244,0.28516,-5.168,-0.328,0.191,imu_2026-05-20(saldina).csv
2026-05-20 13:23:31.876,1166951332.0,293876.0,1.0,0.53271,0.18604,0.95532,0.878,2.221,-0.817,imu_2026-05-20(saldina).csv
2026-05-20 13:23:31.876,1166951332.0,293876.0,2.0,0.92749,0.25049,0.27881,-5.031,-0.359,0.122,imu_2026-05-20(saldina).csv
2026-05-20 13:23:31.076,1166950532.0,294076.0,1.0,0.5354,0.18726,0.9563,0.275,2.771,-0.313,imu_2026-05-20(saldina).csv
2026-05-20 13:23:31.076,1166950532.0,294076.0,2.0,0.92896,0.19238,0.31812,5.267,1.359,3.817,imu_2026-05-20(saldina).csv
2026-05-20 13:23:34.223,1166953679.0,297223.0,1.0,0.48779,0.16846,1.01416,4.557,4.58,3.16,imu_2026-05-20(saldina).csv
2026-05-20 13:23:34.223,1166953679.0,297223.0,2.0,0.91797,0.18433,0.34937,1.473,0.031,4.84,imu_2026-05-20(saldina).csv
2026-05-20 13:23:34.423,1166953879.0,297423.0,1.0,0.48926,0.1814,0.96558,6.107,4.191,3.092,imu_2026-05-20(saldina).csv
2026-05-20 13:23:34.423,1166953879.0,297423.0,2.0,0.93823,0.22729,0.31714,1.542,-0.962,0.198,imu_2026-05-20(saldina).csv
2026-05-20 13:23:34.623,1166954079.0,297623.0,1.0,0.4812,0.21191,0.98511,10.137,5.053,-1.107,imu_2026-05-20(saldina).csv
2026-05-20 13:23:34.623,1166954079.0,297623.0,2.0,0.9436,0.21997,0.30322,4.382,-4.351,-8.099,imu_2026-05-20(saldina).csv
2026-05-20 13:23:37.573,1166957029.0,300573.0,1.0,0.52515,0.177,0.92529,-7.389,-92.985,33.084,imu_2026-05-20(saldina).csv
2026-05-20 13:23:37.573,1166957029.0,300573.0,2.0,0.61108,-0.02832,0.33521,-8.588,0.344,-17.641,imu_2026-05-20(saldina).csv
2026-05-20 13:23:40.681,1166960137.0,303681.0,1.0,0.58838,-0.09302,0.75024,27.534,1.916,-1.893,imu_2026-05-20(saldina).csv
2026-05-20 13:23:40.681,1166960137.0,303681.0,2.0,1.00537,0.2207,0.56104,36.962,-15.954,1.809,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.881,1166961337.0,303881.0,1.0,0.96289,-0.01001,0.86255,-9.878,5.847,-3.863,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.881,1166961337.0,303881.0,2.0,0.91504,0.20386,0.53638,-31.534,35.901,-25.397,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.081,1166960537.0,304081.0,1.0,0.63184,-0.03125,0.89478,41.176,-9.847,-27.496,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.081,1166960537.0,304081.0,2.0,0.83252,0.17725,0.47217,3.893,-10.038,4.855,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.281,1166960737.0,304281.0,1.0,0.70923,0.05322,0.87939,23.603,-0.557,6.244,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.281,1166960737.0,304281.0,2.0,0.86475,0.2627,0.41382,33.817,-8.58,-3.237,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.486,1166960942.0,304485.0,1.0,0.73755,0.02808,0.82739,-10.542,3.947,6.489,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.486,1166960942.0,304485.0,2.0,0.89697,0.24707,0.43042,-11.71,4.427,9.534,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.685,1166961141.0,304685.0,1.0,0.71167,0.00684,0.82275,-33.855,4.237,-5.687,imu_2026-05-20(saldina).csv
2026-05-20 13:23:41.685,1166961141.0,304685.0,2.0,0.81592,0.17603,0.50024,-23.412,9.786,5.389,imu_2026-05-20(saldina).csv
2026-05-20 13:23:42.885,1166962341.0,304885.0,1.0,0.69067,-0.01538,0.83057,7.817,4.817,-1.939,imu_2026-05-20(saldina).csv
2026-05-20 13:23:42.885,1166962341.0,304885.0,2.0,0.84888,0.14893,0.48511,-15.099,-0.969,2.153,imu_2026-05-20(saldina).csv
2026-05-20 13:23:44.706,1166964162.0,307705.0,1.0,1.05103,-0.01343,0.18628,-29.229,-152.237,23.908,imu_2026-05-20(saldina).csv
2026-05-20 13:23:44.706,1166964162.0,307705.0,2.0,1.00513,-0.18433,0.19019,-7.542,-34.382,61.099,imu_2026-05-20(saldina).csv
2026-05-20 13:23:45.905,1166965361.0,307905.0,1.0,1.09375,-0.33569,0.14087,-36.389,-47.786,-1.229,imu_2026-05-20(saldina).csv
2026-05-20 13:23:45.905,1166965361.0,307905.0,2.0,0.20068,0.25806,0.61523,-11.305,-124.107,52.748,imu_2026-05-20(saldina).csv
2026-05-20 13:23:47.790,1166967246.0,310790.0,1.0,-0.2749,0.17822,0.97021,-13.74,-154.542,-6.931,imu_2026-05-20(saldina).csv
2026-05-20 13:23:47.790,1166967246.0,310790.0,2.0,0.76147,0.21704,0.4812,-6.405,-172.733,68.282,imu_2026-05-20(saldina).csv
2026-05-20 13:23:48.088,1166967544.0,311088.0,1.0,0.78979,-0.05371,0.77124,-24.656,14.115,-25.802,imu_2026-05-20(saldina).csv
2026-05-20 13:23:48.088,1166967544.0,311088.0,2.0,0.5603,-0.07397,0.23364,24.954,29.649,-38.588,imu_2026-05-20(saldina).csv
2026-05-20 13:23:48.288,1166967744.0,311288.0,1.0,0.48901,0.0835,0.8186,-17.397,-35.496,-4.786,imu_2026-05-20(saldina).csv
2026-05-20 13:23:48.288,1166967744.0,311288.0,2.0,1.00684,0.11426,0.48145,-0.649,-38.885,32.466,imu_2026-05-20(saldina).csv
2026-05-20 13:23:48.488,1166967944.0,311488.0,1.0,0.73047,-0.1333,0.86621,-22.641,-4.313,17.641,imu_2026-05-20(saldina).csv
2026-05-20 13:23:48.488,1166967944.0,311488.0,2.0,0.8877,0.02612,0.4668,-23.359,-4.122,-3.45,imu_2026-05-20(saldina).csv
2026-05-20 13:23:48.756,1166968212.0,311756.0,1.0,0.64087,0.01172,0.96045,11.588,3.84,-7.679,imu_2026-05-20(saldina).csv
2026-05-20 13:23:48.756,1166968212.0,311756.0,2.0,0.94336,0.01294,0.51343,-2.855,-1.725,-4.153,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.956,1166969412.0,311956.0,1.0,0.5896,-0.04492,0.91968,-23.031,-5.374,16.824,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.956,1166969412.0,311956.0,2.0,0.90625,0.09521,0.41504,4.786,0.237,-1.969,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.156,1166968612.0,312156.0,1.0,0.69385,-0.1333,0.83374,-32.198,-20.229,-44.763,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.156,1166968612.0,312156.0,2.0,0.79395,0.03247,0.58838,-7.893,19.985,-17.908,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.356,1166968812.0,312356.0,1.0,0.62402,0.11328,0.94165,14.824,5.214,-15.0,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.356,1166968812.0,312356.0,2.0,0.88574,0.10645,0.50293,20.969,-17.908,6.885,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.556,1166969012.0,312556.0,1.0,0.73511,0.02393,0.83179,3.565,-9.565,23.443,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.556,1166969012.0,312556.0,2.0,0.93018,0.21875,0.38745,18.374,-2.275,13.664,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.756,1166969212.0,312756.0,1.0,0.72217,0.11768,0.79541,15.962,-1.443,1.267,imu_2026-05-20(saldina).csv
2026-05-20 13:23:49.756,1166969212.0,312756.0,2.0,0.90479,0.22192,0.36572,2.275,1.344,-8.031,imu_2026-05-20(saldina).csv
2026-05-20 13:23:50.956,1166970412.0,312956.0,1.0,0.68799,-0.02954,0.86328,-18.16,13.527,-0.214,imu_2026-05-20(saldina).csv
2026-05-20 13:23:50.956,1166970412.0,312956.0,2.0,1.03247,0.2395,0.47095,-1.573,23.16,-11.229,imu_2026-05-20(saldina).csv
2026-05-20 13:23:50.156,1166969612.0,313156.0,1.0,1.03564,0.10474,1.03125,-17.427,38.435,-0.687,imu_2026-05-20(saldina).csv
2026-05-20 13:23:50.156,1166969612.0,313156.0,2.0,1.1023,0.56006,0.38135,20.557,-37.832,37.466,imu_2026-05-20(saldina).csv
2026-05-20 13:23:53.009,1166972465.0,316008.0,1.0,1.66675,0.07349,0.82617,26.374,-20.901,-15.656,imu_2026-05-20(saldina).csv
2026-05-20 13:23:53.009,1166972465.0,316008.0,2.0,1.30151,-0.08838,0.34106,-1.405,-24.412,27.29,imu_2026-05-20(saldina).csv
2026-05-20 13:23:56.084,1166975540.0,319084.0,1.0,0.98193,-0.28271,0.32642,13.0,20.603,-21.42,imu_2026-05-20(saldina).csv
2026-05-20 13:23:56.084,1166975540.0,319084.0,2.0,0.9856,-0.31372,0.16089,-1.557,-6.153,-2.344,imu_2026-05-20(saldina).csv
